05:00:00,3.508366E+03,0.000000E+00,2.150342E-01,0.000000E+00,3.519850E+03,0.000000E+00,2.157381E-01,0.000000E+00,3.388364E+03,0.000000E+00,2.076791E-01,0.000000E+00,3.840210E+03,6.360264E+01,2.353735E-01,4.451169E-03,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,2.521978E+03,0.000000E+00,1.545767E-01,0.000000E+00,3.416544E+03,0.000000E+00,2.094063E-01,0.000000E+00,3.416544E+03,0.000000E+00,2.094063E-01,0.000000E+00,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,3.839588E+03,0.000000E+00,2.353354E-01,0.000000E+00,1.454272E+03,0.000000E+00,8.913501E-02,0.000000E+00,3.839588E+03,0.000000E+00,2.353354E-01,0.000000E+00,3.803862E+03,0.000000E+00,2.331457E-01,0.000000E+00,3.417049E+03,0.000000E+00,2.094372E-01,0.000000E+00,2.735992E+03,2.964909E+02,1.676940E-01,2.074963E-02 
05:15:00,3.508366E+03,0.000000E+00,2.150342E-01,0.000000E+00,3.519850E+03,0.000000E+00,2.157381E-01,0.000000E+00,3.388364E+03,0.000000E+00,2.076791E-01,0.000000E+00,3.840210E+03,4.377534E+01,2.353735E-01,3.063574E-03,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,2.521978E+03,0.000000E+00,1.545767E-01,0.000000E+00,3.416544E+03,0.000000E+00,2.094063E-01,0.000000E+00,3.416544E+03,0.000000E+00,2.094063E-01,0.000000E+00,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,3.839588E+03,0.000000E+00,2.353354E-01,0.000000E+00,1.454272E+03,0.000000E+00,8.913501E-02,0.000000E+00,3.839588E+03,0.000000E+00,2.353354E-01,0.000000E+00,3.803862E+03,0.000000E+00,2.331457E-01,0.000000E+00,3.417049E+03,0.000000E+00,2.094372E-01,0.000000E+00,2.735992E+03,2.764008E+02,1.676940E-01,1.934364E-02 
05:30:00,3.508366E+03,0.000000E+00,2.150342E-01,0.000000E+00,3.519850E+03,0.000000E+00,2.157381E-01,0.000000E+00,3.388364E+03,0.000000E+00,2.076791E-01,0.000000E+00,3.840210E+03,2.906570E+01,2.353735E-01,2.034134E-03,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,2.521978E+03,0.000000E+00,1.545767E-01,0.000000E+00,3.416544E+03,0.000000E+00,2.094063E-01,0.000000E+00,3.416544E+03,0.000000E+00,2.094063E-01,0.000000E+00,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,3.839588E+03,0.000000E+00,2.353354E-01,0.000000E+00,1.454272E+03,0.000000E+00,8.913501E-02,0.000000E+00,3.839588E+03,0.000000E+00,2.353354E-01,0.000000E+00,3.803862E+03,0.000000E+00,2.331457E-01,0.000000E+00,3.417049E+03,0.000000E+00,2.094372E-01,0.000000E+00,2.735992E+03,2.568454E+02,1.676940E-01,1.797507E-02 
05:45:00,3.508366E+03,0.000000E+00,2.150342E-01,0.000000E+00,3.519850E+03,0.000000E+00,2.157381E-01,0.000000E+00,3.388364E+03,0.000000E+00,2.076791E-01,0.000000E+00,3.840210E+03,2.090253E+01,2.353735E-01,1.462843E-03,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,2.521978E+03,0.000000E+00,1.545767E-01,0.000000E+00,3.416544E+03,0.000000E+00,2.094063E-01,0.000000E+00,3.416544E+03,0.000000E+00,2.094063E-01,0.000000E+00,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,3.839588E+03,0.000000E+00,2.353354E-01,0.000000E+00,1.454272E+03,0.000000E+00,8.913501E-02,0.000000E+00,3.839588E+03,0.000000E+00,2.353354E-01,0.000000E+00,3.803862E+03,3.767578E+01,2.331457E-01,2.646995E-03,3.417049E+03,0.000000E+00,2.094372E-01,0.000000E+00,2.735992E+03,2.386664E+02,1.676940E-01,1.670284E-02 
06:00:00,3.508366E+03,0.000000E+00,2.150342E-01,0.000000E+00,3.519850E+03,0.000000E+00,2.157381E-01,0.000000E+00,3.388364E+03,1.921260E+01,2.076791E-01,1.358179E-03,3.840210E+03,2.029513E+01,2.353735E-01,1.420335E-03,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,2.521978E+03,0.000000E+00,1.545767E-01,0.000000E+00,3.416544E+03,0.000000E+00,2.094063E-01,0.000000E+00,3.416544E+03,0.000000E+00,2.094063E-01,0.000000E+00,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,3.839588E+03,0.000000E+00,2.353354E-01,0.000000E+00,1.454272E+03,0.000000E+00,8.913501E-02,0.000000E+00,3.839588E+03,1.050250E+01,2.353354E-01,7.372408E-04,3.803862E+03,1.439611E+02,2.331457E-01,1.008934E-02,3.417049E+03,0.000000E+00,2.094372E-01,0.000000E+00,2.735992E+03,2.231327E+02,1.676940E-01,1.561572E-02 
06:15:00,3.508366E+03,0.000000E+00,2.150342E-01,0.000000E+00,3.519850E+03,0.000000E+00,2.157381E-01,0.000000E+00,3.388364E+03,1.137874E+02,2.076791E-01,7.983271E-03,3.840210E+03,2.645143E+01,2.353735E-01,1.851177E-03,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,2.521978E+03,0.000000E+00,1.545767E-01,0.000000E+00,3.416544E+03,0.000000E+00,2.094063E-01,0.000000E+00,3.416544E+03,0.000000E+00,2.094063E-01,0.000000E+00,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,3.839588E+03,0.000000E+00,2.353354E-01,0.000000E+00,1.454272E+03,0.000000E+00,8.913501E-02,0.000000E+00,3.839588E+03,5.045631E+01,2.353354E-01,3.533605E-03,3.803862E+03,3.331997E+02,2.331457E-01,2.333305E-02,3.417049E+03,0.000000E+00,2.094372E-01,0.000000E+00,2.735992E+03,2.116467E+02,1.676940E-01,1.481189E-02 
06:30:00,3.508366E+03,0.000000E+00,2.150342E-01,0.000000E+00,3.519850E+03,0.000000E+00,2.157381E-01,0.000000E+00,3.388364E+03,3.092233E+02,2.076791E-01,2.166250E-02,3.840210E+03,3.855800E+01,2.353735E-01,2.698444E-03,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,2.521978E+03,0.000000E+00,1.545767E-01,0.000000E+00,3.416544E+03,0.000000E+00,2.094063E-01,0.000000E+00,3.416544E+03,0.000000E+00,2.094063E-01,0.000000E+00,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,3.839588E+03,0.000000E+00,2.353354E-01,0.000000E+00,1.454272E+03,0.000000E+00,8.913501E-02,0.000000E+00,3.839588E+03,1.243440E+02,2.353354E-01,8.704620E-03,3.803862E+03,6.066642E+02,2.331457E-01,4.247119E-02,3.417049E+03,0.000000E+00,2.094372E-01,0.000000E+00,2.735992E+03,2.052583E+02,1.676940E-01,1.436480E-02 
06:45:00,3.508366E+03,4.503166E+01,2.150342E-01,3.161473E-03,3.519850E+03,0.000000E+00,2.157381E-01,0.000000E+00,3.388364E+03,5.922893E+02,2.076791E-01,4.147262E-02,3.840210E+03,5.586922E+01,2.353735E-01,3.909953E-03,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,2.521978E+03,0.000000E+00,1.545767E-01,0.000000E+00,3.416544E+03,2.600024E+01,2.094063E-01,1.823897E-03,3.416544E+03,0.000000E+00,2.094063E-01,0.000000E+00,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,3.839588E+03,0.000000E+00,2.353354E-01,0.000000E+00,1.454272E+03,0.000000E+00,8.913501E-02,0.000000E+00,3.839588E+03,2.217760E+02,2.353354E-01,1.552330E-02,3.803862E+03,9.301761E+02,2.331457E-01,6.510156E-02,3.417049E+03,0.000000E+00,2.094372E-01,0.000000E+00,2.735992E+03,2.043410E+02,1.676940E-01,1.430061E-02 
07:00:00,3.508366E+03,2.478177E+02,2.150342E-01,1.735319E-02,3.519850E+03,0.000000E+00,2.157381E-01,0.000000E+00,3.388364E+03,9.482883E+02,2.076791E-01,6.637326E-02,3.840210E+03,7.886927E+01,2.353735E-01,5.519589E-03,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,2.521978E+03,0.000000E+00,1.545767E-01,0.000000E+00,3.416544E+03,7.500875E+01,2.094063E-01,5.253710E-03,3.416544E+03,0.000000E+00,2.094063E-01,0.000000E+00,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,3.839588E+03,0.000000E+00,2.353354E-01,0.000000E+00,1.454272E+03,0.000000E+00,8.913501E-02,0.000000E+00,3.839588E+03,3.280264E+02,2.353354E-01,2.295690E-02,3.803862E+03,1.276640E+03,2.331457E-01,8.934442E-02,3.417049E+03,0.000000E+00,2.094372E-01,0.000000E+00,2.735992E+03,2.086171E+02,1.676940E-01,1.459986E-02 
07:15:00,3.508366E+03,4.906764E+02,2.150342E-01,3.434868E-02,3.519850E+03,0.000000E+00,2.157381E-01,0.000000E+00,3.388364E+03,1.320978E+03,2.076791E-01,9.244924E-02,3.840210E+03,1.076391E+02,2.353735E-01,7.533015E-03,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,2.521978E+03,0.000000E+00,1.545767E-01,0.000000E+00,3.416544E+03,1.331211E+02,2.094063E-01,9.320643E-03,3.416544E+03,0.000000E+00,2.094063E-01,0.000000E+00,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,3.839588E+03,7.583988E+00,2.353354E-01,5.338429E-04,1.454272E+03,0.000000E+00,8.913501E-02,0.000000E+00,3.839588E+03,4.184188E+02,2.353354E-01,2.928269E-02,3.803862E+03,1.630906E+03,2.331457E-01,1.141374E-01,3.417049E+03,0.000000E+00,2.094372E-01,0.000000E+00,2.735992E+03,2.174830E+02,1.676940E-01,1.522033E-02 
07:30:00,3.508366E+03,8.449018E+02,2.150342E-01,5.913757E-02,3.519850E+03,0.000000E+00,2.157381E-01,0.000000E+00,3.388364E+03,1.679877E+03,2.076791E-01,1.175646E-01,3.840210E+03,1.416064E+02,2.353735E-01,9.910185E-03,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,2.521978E+03,0.000000E+00,1.545767E-01,0.000000E+00,3.416544E+03,2.026449E+02,2.094063E-01,1.418620E-02,3.416544E+03,0.000000E+00,2.094063E-01,0.000000E+00,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,3.839588E+03,3.396113E+01,2.353354E-01,2.379852E-03,1.454272E+03,0.000000E+00,8.913501E-02,0.000000E+00,3.839588E+03,4.812573E+02,2.353354E-01,3.368032E-02,3.803862E+03,1.986642E+03,2.331457E-01,1.390332E-01,3.417049E+03,0.000000E+00,2.094372E-01,0.000000E+00,2.735992E+03,2.301876E+02,1.676940E-01,1.610946E-02 
07:45:00,3.508366E+03,1.243479E+03,2.150342E-01,8.702002E-02,3.519850E+03,0.000000E+00,2.157381E-01,0.000000E+00,3.388364E+03,2.032633E+03,2.076791E-01,1.422518E-01,3.840210E+03,1.802168E+02,2.353735E-01,1.261230E-02,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,2.521978E+03,0.000000E+00,1.545767E-01,0.000000E+00,3.416544E+03,2.489695E+02,2.094063E-01,1.742389E-02,3.416544E+03,0.000000E+00,2.094063E-01,0.000000E+00,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,3.839588E+03,6.760521E+01,2.353354E-01,4.734401E-03,1.454272E+03,0.000000E+00,8.913501E-02,0.000000E+00,3.839588E+03,5.212380E+02,2.353354E-01,3.647833E-02,3.803862E+03,2.334303E+03,2.331457E-01,1.633639E-01,3.417049E+03,6.634381E+00,2.094372E-01,4.671575E-04,2.735992E+03,2.459090E+02,1.676940E-01,1.720970E-02 
08:00:00,3.508366E+03,1.559020E+03,2.150342E-01,1.091012E-01,3.519850E+03,0.000000E+00,2.157381E-01,0.000000E+00,3.388364E+03,2.368426E+03,2.076791E-01,1.657520E-01,3.840210E+03,2.219713E+02,2.353735E-01,1.553445E-02,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,2.521978E+03,0.000000E+00,1.545767E-01,0.000000E+00,3.416544E+03,2.726993E+02,2.094063E-01,1.908460E-02,3.416544E+03,0.000000E+00,2.094063E-01,0.000000E+00,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,3.839588E+03,1.162790E+02,2.353354E-01,8.140790E-03,1.454272E+03,0.000000E+00,8.913501E-02,0.000000E+00,3.839588E+03,5.399715E+02,2.353354E-01,3.778938E-02,3.803862E+03,2.663237E+03,2.331457E-01,1.863840E-01,3.417049E+03,3.012740E+01,2.094372E-01,2.111319E-03,2.735992E+03,2.638160E+02,1.676940E-01,1.846291E-02 
08:15:00,3.508366E+03,1.897733E+03,2.150342E-01,1.328050E-01,3.519850E+03,0.000000E+00,2.157381E-01,0.000000E+00,3.388364E+03,2.681015E+03,2.076791E-01,1.876282E-01,3.840210E+03,2.652883E+02,2.353735E-01,1.856594E-02,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,2.521978E+03,0.000000E+00,1.545767E-01,0.000000E+00,3.416544E+03,2.901559E+02,2.094063E-01,2.030628E-02,3.416544E+03,0.000000E+00,2.094063E-01,0.000000E+00,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,3.839588E+03,1.713099E+02,2.353354E-01,1.198899E-02,1.454272E+03,0.000000E+00,8.913501E-02,0.000000E+00,3.839588E+03,5.456737E+02,2.353354E-01,3.818844E-02,3.803862E+03,2.967408E+03,2.331457E-01,2.076712E-01,3.417049E+03,5.897605E+01,2.094372E-01,4.130265E-03,2.735992E+03,2.830713E+02,1.676940E-01,1.981047E-02 
08:30:00,3.508366E+03,2.177142E+03,2.150342E-01,1.523594E-01,3.519850E+03,0.000000E+00,2.157381E-01,0.000000E+00,3.388364E+03,2.968578E+03,2.076791E-01,2.077530E-01,3.840210E+03,3.097152E+02,2.353735E-01,2.167511E-02,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,2.521978E+03,0.000000E+00,1.545767E-01,0.000000E+00,3.416544E+03,3.030769E+02,2.094063E-01,2.121054E-02,3.416544E+03,2.517428E+01,2.094063E-01,1.768738E-03,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,3.839588E+03,2.257245E+02,2.353354E-01,1.579711E-02,1.454272E+03,0.000000E+00,8.913501E-02,0.000000E+00,3.839588E+03,5.497668E+02,2.353354E-01,3.847489E-02,3.803862E+03,3.244618E+03,2.331457E-01,2.270714E-01,3.417049E+03,1.008712E+02,2.094372E-01,7.062258E-03,2.735992E+03,3.029562E+02,1.676940E-01,2.120209E-02 
08:45:00,3.508366E+03,2.408675E+03,2.150342E-01,1.685642E-01,3.519850E+03,0.000000E+00,2.157381E-01,0.000000E+00,3.388364E+03,3.229772E+03,2.076791E-01,2.260325E-01,3.840210E+03,3.546553E+02,2.353735E-01,2.482021E-02,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,2.521978E+03,0.000000E+00,1.545767E-01,0.000000E+00,3.416544E+03,3.222292E+02,2.094063E-01,2.255090E-02,3.416544E+03,6.404320E+01,2.094063E-01,4.488990E-03,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,3.839588E+03,2.977739E+02,2.353354E-01,2.083941E-02,1.454272E+03,0.000000E+00,8.913501E-02,0.000000E+00,3.839588E+03,5.602876E+02,2.353354E-01,3.921118E-02,3.803862E+03,3.493607E+03,2.331457E-01,2.444967E-01,3.417049E+03,1.473446E+02,2.094372E-01,1.031179E-02,2.735992E+03,3.230246E+02,1.676940E-01,2.260656E-02 
09:00:00,3.508366E+03,2.596913E+03,2.150342E-01,1.817393E-01,3.519850E+03,0.000000E+00,2.157381E-01,0.000000E+00,3.388364E+03,3.463807E+03,2.076791E-01,2.424112E-01,3.840210E+03,3.997393E+02,2.353735E-01,2.797537E-02,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,2.521978E+03,0.000000E+00,1.545767E-01,0.000000E+00,3.416544E+03,3.505781E+02,2.094063E-01,2.453487E-02,3.416544E+03,1.368517E+02,2.094063E-01,9.584420E-03,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,3.839588E+03,3.880320E+02,2.353354E-01,2.715604E-02,1.454272E+03,0.000000E+00,8.913501E-02,0.000000E+00,3.839588E+03,5.818269E+02,2.353354E-01,4.071859E-02,3.803862E+03,3.713814E+03,2.331457E-01,2.599077E-01,3.417049E+03,1.880574E+02,2.094372E-01,1.316101E-02,2.735992E+03,3.431396E+02,1.676940E-01,2.401429E-02 
09:15:00,3.508366E+03,2.738825E+03,2.150342E-01,1.916722E-01,3.519850E+03,0.000000E+00,2.157381E-01,0.000000E+00,3.388364E+03,3.665839E+03,2.076791E-01,2.565502E-01,3.840210E+03,4.464344E+02,2.353735E-01,3.124328E-02,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,2.521978E+03,0.000000E+00,1.545767E-01,0.000000E+00,3.416544E+03,3.879759E+02,2.094063E-01,2.715212E-02,3.416544E+03,2.502226E+02,2.094063E-01,1.751857E-02,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,3.839588E+03,5.062199E+02,2.353354E-01,3.542730E-02,1.454272E+03,0.000000E+00,8.913501E-02,0.000000E+00,3.839588E+03,6.141394E+02,2.353354E-01,4.297995E-02,3.803862E+03,3.901097E+03,2.331457E-01,2.730145E-01,3.417049E+03,2.352983E+02,2.094372E-01,1.646712E-02,2.735992E+03,3.634102E+02,1.676940E-01,2.543291E-02 
09:30:00,3.508366E+03,2.837755E+03,2.150342E-01,1.985967E-01,3.519850E+03,0.000000E+00,2.157381E-01,0.000000E+00,3.388364E+03,3.835988E+03,2.076791E-01,2.684579E-01,3.840210E+03,4.948538E+02,2.353735E-01,3.463186E-02,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,2.521978E+03,0.000000E+00,1.545767E-01,0.000000E+00,3.416544E+03,4.306912E+02,2.094063E-01,3.014150E-02,3.416544E+03,3.851038E+02,2.094063E-01,2.695117E-02,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,3.839588E+03,6.539130E+02,2.353354E-01,4.576346E-02,1.454272E+03,0.000000E+00,8.913501E-02,0.000000E+00,3.839588E+03,6.533970E+02,2.353354E-01,4.572735E-02,3.803862E+03,4.055680E+03,2.331457E-01,2.838328E-01,3.417049E+03,2.819025E+02,2.094372E-01,1.972868E-02,2.735992E+03,3.840761E+02,1.676940E-01,2.687919E-02 
09:45:00,3.508366E+03,2.896919E+03,2.150342E-01,2.027377E-01,3.519850E+03,0.000000E+00,2.157381E-01,0.000000E+00,3.388364E+03,3.974722E+03,2.076791E-01,2.781671E-01,3.840210E+03,5.449353E+02,2.353735E-01,3.813677E-02,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,2.521978E+03,0.000000E+00,1.545767E-01,0.000000E+00,3.416544E+03,4.762657E+02,2.094063E-01,3.333099E-02,3.416544E+03,5.570762E+02,2.094063E-01,3.898643E-02,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,3.839588E+03,8.280446E+02,2.353354E-01,5.794990E-02,1.454272E+03,0.000000E+00,8.913501E-02,0.000000E+00,3.839588E+03,6.971017E+02,2.353354E-01,4.878598E-02,3.803862E+03,4.178173E+03,2.331457E-01,2.924054E-01,3.417049E+03,3.295732E+02,2.094372E-01,2.306486E-02,2.735992E+03,4.053582E+02,1.676940E-01,2.836860E-02 
10:00:00,3.508366E+03,2.918622E+03,2.150342E-01,2.042568E-01,3.519850E+03,0.000000E+00,2.157381E-01,0.000000E+00,3.388364E+03,4.081935E+03,2.076791E-01,2.856703E-01,3.840210E+03,5.966429E+02,2.353735E-01,4.175547E-02,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,2.521978E+03,0.000000E+00,1.545767E-01,0.000000E+00,3.416544E+03,5.239451E+02,2.094063E-01,3.666779E-02,3.416544E+03,7.483407E+02,2.094063E-01,5.237189E-02,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,3.839588E+03,1.022339E+03,2.353354E-01,7.154741E-02,1.454272E+03,0.000000E+00,8.913501E-02,0.000000E+00,3.839588E+03,7.431536E+02,2.353354E-01,5.200888E-02,3.803862E+03,4.268842E+03,2.331457E-01,2.987507E-01,3.417049E+03,3.784026E+02,2.094372E-01,2.648214E-02,2.735992E+03,4.273675E+02,1.676940E-01,2.990890E-02 
10:15:00,3.508366E+03,2.910051E+03,2.150342E-01,2.036570E-01,3.519850E+03,0.000000E+00,2.157381E-01,0.000000E+00,3.388364E+03,4.161395E+03,2.076791E-01,2.912312E-01,3.840210E+03,6.476760E+02,2.353735E-01,4.532697E-02,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,2.521978E+03,0.000000E+00,1.545767E-01,0.000000E+00,3.416544E+03,5.709475E+02,2.094063E-01,3.995721E-02,3.416544E+03,9.529309E+02,2.094063E-01,6.668994E-02,3.519652E+03,4.678096E+01,2.157259E-01,3.322942E-03,3.839588E+03,1.228475E+03,2.353354E-01,8.597361E-02,1.454272E+03,0.000000E+00,8.913501E-02,0.000000E+00,3.839588E+03,7.888256E+02,2.353354E-01,5.520519E-02,3.803862E+03,4.331441E+03,2.331457E-01,3.031316E-01,3.417049E+03,4.272598E+02,2.094372E-01,2.990136E-02,2.735992E+03,4.500892E+02,1.676940E-01,3.149906E-02 
10:30:00,3.508366E+03,2.872789E+03,2.150342E-01,2.010493E-01,3.519850E+03,0.000000E+00,2.157381E-01,0.000000E+00,3.388364E+03,4.212987E+03,2.076791E-01,2.948418E-01,3.840210E+03,6.976325E+02,2.353735E-01,4.882313E-02,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,2.521978E+03,0.000000E+00,1.545767E-01,0.000000E+00,3.416544E+03,6.166148E+02,2.094063E-01,4.315318E-02,3.416544E+03,1.164496E+03,2.094063E-01,8.149609E-02,3.519652E+03,1.584922E+02,2.157259E-01,1.114329E-02,3.839588E+03,1.440082E+03,2.353354E-01,1.007827E-01,1.454272E+03,0.000000E+00,8.913501E-02,0.000000E+00,3.839588E+03,8.334193E+02,2.353354E-01,5.832604E-02,3.803862E+03,4.366429E+03,2.331457E-01,3.055803E-01,3.417049E+03,4.754319E+02,2.094372E-01,3.327264E-02,2.735992E+03,4.733955E+02,1.676940E-01,3.313012E-02 
10:45:00,3.508366E+03,2.807509E+03,2.150342E-01,1.964807E-01,3.519850E+03,0.000000E+00,2.157381E-01,0.000000E+00,3.388364E+03,4.236136E+03,2.076791E-01,2.964619E-01,3.840210E+03,7.464880E+02,2.353735E-01,5.224224E-02,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,2.521978E+03,0.000000E+00,1.545767E-01,0.000000E+00,3.416544E+03,6.608844E+02,2.094063E-01,4.625135E-02,3.416544E+03,1.377880E+03,2.094063E-01,9.642959E-02,3.519652E+03,3.470083E+02,2.157259E-01,2.433620E-02,3.839588E+03,1.652114E+03,2.353354E-01,1.156216E-01,1.454272E+03,0.000000E+00,8.913501E-02,0.000000E+00,3.839588E+03,8.767443E+02,2.353354E-01,6.135810E-02,3.803862E+03,4.373743E+03,2.331457E-01,3.060921E-01,3.417049E+03,5.228358E+02,2.094372E-01,3.659015E-02,2.735992E+03,4.970886E+02,1.676940E-01,3.478826E-02 
11:00:00,3.508366E+03,2.712763E+03,2.150342E-01,1.898501E-01,3.519850E+03,0.000000E+00,2.157381E-01,0.000000E+00,3.388364E+03,4.229462E+03,2.076791E-01,2.959948E-01,3.840210E+03,7.940907E+02,2.353735E-01,5.557366E-02,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,2.521978E+03,0.000000E+00,1.545767E-01,0.000000E+00,3.416544E+03,7.035520E+02,2.094063E-01,4.923740E-02,3.416544E+03,1.588958E+03,2.094063E-01,1.112017E-01,3.519652E+03,5.877829E+02,2.157259E-01,4.118591E-02,3.839588E+03,1.860506E+03,2.353354E-01,1.302057E-01,1.454272E+03,0.000000E+00,8.913501E-02,0.000000E+00,3.839588E+03,9.185619E+02,2.353354E-01,6.428466E-02,3.803862E+03,4.352300E+03,2.331457E-01,3.045915E-01,3.417049E+03,5.692495E+02,2.094372E-01,3.983837E-02,2.735992E+03,5.209429E+02,1.676940E-01,3.645768E-02 
11:15:00,3.508366E+03,2.580951E+03,2.150342E-01,1.806253E-01,3.519850E+03,0.000000E+00,2.157381E-01,0.000000E+00,3.388364E+03,4.187576E+03,2.076791E-01,2.930634E-01,3.840210E+03,8.398051E+02,2.353735E-01,5.877294E-02,3.519652E+03,0.000000E+00,2.157259E-01,0.000000E+00,2.521978E+03,0.000000E+00,1.545767E-01,0.000000E+00,3.416544E+03,7.439600E+02,2.094063E-01,5.206532E-02,3.416544E+03,1.794083E+03,2.094063E-01,1.255571E-01,3.519652E+03,8.346358E+02,2.157259E-01,5.841176E-02,3.839588E+03,2.061650E+03,2.353354E-01,1.442826E-01,1.454272E+03,0.000000E+00,8.913501E-02,0.000000E+00,3.839588E+03,9.582052E+02,2.353354E-01,6.705906E-02,3.803862E+03,4.297087E+03,2.331457E-01,3.007275E-01,3.417049E+03,6.139796E+02,2.094372E-01,4.296876E-02,2.735992E+03,5.447207E+02,1.676940E-01,3.812174E-02 
