11:30:00,3.085686E+04,0.000000E+00,1.891273E+00,0.000000E+00,7.558855E+03,1.168067E+03,4.632961E-01,8.174522E-02,6.342770E+03,5.520052E+03,3.887600E-01,3.863155E-01,7.648779E+03,6.735645E+03,4.688078E-01,4.713876E-01,6.416775E+03,1.932711E+02,3.932960E-01,1.352914E-02,7.602129E+03,0.000000E+00,4.659484E-01,0.000000E+00,7.733030E+03,1.422813E+03,4.739716E-01,9.957415E-02,6.342770E+03,2.260292E+03,3.887600E-01,1.581844E-01,7.648779E+03,3.817013E+03,4.688078E-01,2.671300E-01,3.560905E+04,0.000000E+00,2.182544E+00,0.000000E+00,7.602129E+03,0.000000E+00,4.659484E-01,0.000000E+00,7.733030E+03,1.388509E+03,4.739716E-01,9.717343E-02,6.416775E+03,2.977962E+02,3.932960E-01,2.084098E-02,1.265240E+04,0.000000E+00,7.754888E-01,0.000000E+00,7.558855E+03,0.000000E+00,4.632961E-01,0.000000E+00 
11:45:00,3.085686E+04,0.000000E+00,1.891273E+00,0.000000E+00,7.558855E+03,9.421099E+02,4.632961E-01,6.593203E-02,6.342770E+03,5.331567E+03,3.887600E-01,3.731245E-01,7.648779E+03,6.509047E+03,4.688078E-01,4.555293E-01,6.416775E+03,2.441000E+02,3.932960E-01,1.708311E-02,7.602129E+03,0.000000E+00,4.659484E-01,0.000000E+00,7.733030E+03,1.486361E+03,4.739716E-01,1.040215E-01,6.342770E+03,2.571469E+03,3.887600E-01,1.799618E-01,7.648779E+03,4.116504E+03,4.688078E-01,2.880895E-01,3.560905E+04,0.000000E+00,2.182544E+00,0.000000E+00,7.602129E+03,0.000000E+00,4.659484E-01,0.000000E+00,7.733030E+03,1.450881E+03,4.739716E-01,1.015385E-01,6.416775E+03,3.469941E+02,3.932960E-01,2.428405E-02,1.265240E+04,0.000000E+00,7.754888E-01,0.000000E+00,7.558855E+03,0.000000E+00,4.632961E-01,0.000000E+00 
12:00:00,3.085686E+04,0.000000E+00,1.891273E+00,0.000000E+00,7.558855E+03,6.487535E+02,4.632961E-01,4.540196E-02,6.342770E+03,5.056322E+03,3.887600E-01,3.538617E-01,7.648779E+03,6.196941E+03,4.688078E-01,4.336869E-01,6.416775E+03,2.968248E+02,3.932960E-01,2.077300E-02,7.602129E+03,0.000000E+00,4.659484E-01,0.000000E+00,7.733030E+03,1.548114E+03,4.739716E-01,1.083432E-01,6.342770E+03,2.868955E+03,3.887600E-01,2.007810E-01,7.648779E+03,4.399872E+03,4.688078E-01,3.079207E-01,3.560905E+04,0.000000E+00,2.182544E+00,0.000000E+00,7.602129E+03,0.000000E+00,4.659484E-01,0.000000E+00,7.733030E+03,1.511349E+03,4.739716E-01,1.057703E-01,6.416775E+03,3.957658E+02,3.932960E-01,2.769728E-02,1.265240E+04,0.000000E+00,7.754888E-01,0.000000E+00,7.558855E+03,0.000000E+00,4.632961E-01,0.000000E+00 
12:15:00,3.085686E+04,0.000000E+00,1.891273E+00,0.000000E+00,7.558855E+03,3.622546E+02,4.632961E-01,2.535178E-02,6.342770E+03,4.744871E+03,3.887600E-01,3.320652E-01,7.648779E+03,5.848651E+03,4.688078E-01,4.093121E-01,6.416775E+03,3.505807E+02,3.932960E-01,2.453505E-02,7.602129E+03,0.000000E+00,4.659484E-01,0.000000E+00,7.733030E+03,1.617804E+03,4.739716E-01,1.132204E-01,6.342770E+03,3.151109E+03,3.887600E-01,2.205273E-01,7.648779E+03,4.666019E+03,4.688078E-01,3.265468E-01,3.560905E+04,0.000000E+00,2.182544E+00,0.000000E+00,7.602129E+03,0.000000E+00,4.659484E-01,0.000000E+00,7.733030E+03,1.570950E+03,4.739716E-01,1.099414E-01,6.416775E+03,4.489447E+02,3.932960E-01,3.141896E-02,1.265240E+04,0.000000E+00,7.754888E-01,0.000000E+00,7.558855E+03,0.000000E+00,4.632961E-01,0.000000E+00 
12:30:00,3.085686E+04,0.000000E+00,1.891273E+00,0.000000E+00,7.558855E+03,1.467923E+02,4.632961E-01,1.027304E-02,6.342770E+03,4.451043E+03,3.887600E-01,3.115019E-01,7.648779E+03,5.517915E+03,4.688078E-01,3.861659E-01,6.416775E+03,4.005637E+02,3.932960E-01,2.803307E-02,7.602129E+03,0.000000E+00,4.659484E-01,0.000000E+00,7.733030E+03,1.729378E+03,4.739716E-01,1.210288E-01,6.342770E+03,3.415739E+03,3.887600E-01,2.390472E-01,7.648779E+03,4.913189E+03,4.688078E-01,3.438448E-01,3.560905E+04,0.000000E+00,2.182544E+00,0.000000E+00,7.602129E+03,0.000000E+00,4.659484E-01,0.000000E+00,7.733030E+03,1.629870E+03,4.739716E-01,1.140648E-01,6.416775E+03,5.332042E+02,3.932960E-01,3.731578E-02,1.265240E+04,0.000000E+00,7.754888E-01,0.000000E+00,7.558855E+03,6.714998E+00,4.632961E-01,4.765049E-04 
12:45:00,3.085686E+04,0.000000E+00,1.891273E+00,0.000000E+00,7.558855E+03,2.641221E+01,4.632961E-01,1.848424E-03,6.342770E+03,4.213276E+03,3.887600E-01,2.948620E-01,7.648779E+03,5.244425E+03,4.688078E-01,3.670260E-01,6.416775E+03,4.491026E+02,3.932960E-01,3.143001E-02,7.602129E+03,0.000000E+00,4.659484E-01,0.000000E+00,7.733030E+03,1.917181E+03,4.739716E-01,1.341720E-01,6.342770E+03,3.660844E+03,3.887600E-01,2.562006E-01,7.648779E+03,5.139748E+03,4.688078E-01,3.597003E-01,3.560905E+04,0.000000E+00,2.182544E+00,0.000000E+00,7.602129E+03,0.000000E+00,4.659484E-01,0.000000E+00,7.733030E+03,1.688367E+03,4.739716E-01,1.181587E-01,6.416775E+03,6.827584E+02,3.932960E-01,4.778218E-02,1.265240E+04,0.000000E+00,7.754888E-01,0.000000E+00,7.558855E+03,1.347856E+02,4.632961E-01,9.439482E-03 
13:00:00,3.085686E+04,0.000000E+00,1.891273E+00,0.000000E+00,7.558855E+03,0.000000E+00,4.632961E-01,0.000000E+00,6.342770E+03,4.047954E+03,3.887600E-01,2.832921E-01,7.648779E+03,5.047215E+03,4.688078E-01,3.532244E-01,6.416775E+03,4.965638E+02,3.932960E-01,3.475154E-02,7.602129E+03,0.000000E+00,4.659484E-01,0.000000E+00,7.733030E+03,2.202525E+03,4.739716E-01,1.541416E-01,6.342770E+03,3.884568E+03,3.887600E-01,2.718577E-01,7.648779E+03,5.344160E+03,4.688078E-01,3.740058E-01,3.560905E+04,0.000000E+00,2.182544E+00,0.000000E+00,7.602129E+03,0.000000E+00,4.659484E-01,0.000000E+00,7.733030E+03,1.746663E+03,4.739716E-01,1.222385E-01,6.416775E+03,9.207625E+02,3.932960E-01,6.443867E-02,1.265240E+04,0.000000E+00,7.754888E-01,0.000000E+00,7.558855E+03,2.527374E+02,4.632961E-01,1.769415E-02 
13:15:00,3.085686E+04,0.000000E+00,1.891273E+00,0.000000E+00,7.558855E+03,0.000000E+00,4.632961E-01,0.000000E+00,6.342770E+03,3.930278E+03,3.887600E-01,2.750567E-01,7.648779E+03,4.903948E+03,4.688078E-01,3.431980E-01,6.416775E+03,5.421704E+02,3.932960E-01,3.794327E-02,7.602129E+03,0.000000E+00,4.659484E-01,0.000000E+00,7.733030E+03,2.585396E+03,4.739716E-01,1.809364E-01,6.342770E+03,4.084610E+03,3.887600E-01,2.858574E-01,7.648779E+03,5.524429E+03,4.688078E-01,3.866218E-01,3.560905E+04,0.000000E+00,2.182544E+00,0.000000E+00,7.602129E+03,0.000000E+00,4.659484E-01,0.000000E+00,7.733030E+03,1.804362E+03,4.739716E-01,1.262765E-01,6.416775E+03,1.252444E+03,3.932960E-01,8.765107E-02,1.265240E+04,0.000000E+00,7.754888E-01,0.000000E+00,7.558855E+03,4.071104E+02,4.632961E-01,2.849773E-02 
13:30:00,3.085686E+04,0.000000E+00,1.891273E+00,0.000000E+00,7.558855E+03,0.000000E+00,4.632961E-01,0.000000E+00,6.342770E+03,3.836135E+03,3.887600E-01,2.684682E-01,7.648779E+03,4.791650E+03,4.688078E-01,3.353389E-01,6.416775E+03,5.864270E+02,3.932960E-01,4.104052E-02,7.602129E+03,0.000000E+00,4.659484E-01,0.000000E+00,7.733030E+03,3.033704E+03,4.739716E-01,2.123108E-01,6.342770E+03,4.259054E+03,3.887600E-01,2.980657E-01,7.648779E+03,5.678887E+03,4.688078E-01,3.974314E-01,3.560905E+04,0.000000E+00,2.182544E+00,0.000000E+00,7.602129E+03,0.000000E+00,4.659484E-01,0.000000E+00,7.733030E+03,1.861468E+03,4.739716E-01,1.302730E-01,6.416775E+03,1.654546E+03,3.932960E-01,1.157918E-01,1.265240E+04,0.000000E+00,7.754888E-01,0.000000E+00,7.558855E+03,5.744672E+02,4.632961E-01,4.020338E-02 
13:45:00,3.085686E+04,0.000000E+00,1.891273E+00,0.000000E+00,7.558855E+03,0.000000E+00,4.632961E-01,0.000000E+00,6.342770E+03,3.754396E+03,3.887600E-01,2.627477E-01,7.648779E+03,4.698930E+03,4.688078E-01,3.288501E-01,6.416775E+03,6.299364E+02,3.932960E-01,4.408549E-02,7.602129E+03,0.000000E+00,4.659484E-01,0.000000E+00,7.733030E+03,3.511810E+03,4.739716E-01,2.457706E-01,6.342770E+03,4.405778E+03,3.887600E-01,3.083341E-01,7.648779E+03,5.805664E+03,4.688078E-01,4.063037E-01,3.560905E+04,0.000000E+00,2.182544E+00,0.000000E+00,7.602129E+03,0.000000E+00,4.659484E-01,0.000000E+00,7.733030E+03,1.917698E+03,4.739716E-01,1.342082E-01,6.416775E+03,2.093009E+03,3.932960E-01,1.464772E-01,1.265240E+04,0.000000E+00,7.754888E-01,0.000000E+00,7.558855E+03,6.322873E+02,4.632961E-01,4.424968E-02 
14:00:00,3.085686E+04,0.000000E+00,1.891273E+00,0.000000E+00,7.558855E+03,0.000000E+00,4.632961E-01,0.000000E+00,6.342770E+03,3.679407E+03,3.887600E-01,2.574997E-01,7.648779E+03,4.618696E+03,4.688078E-01,3.232349E-01,6.416775E+03,6.725909E+02,3.932960E-01,4.707062E-02,7.602129E+03,0.000000E+00,4.659484E-01,0.000000E+00,7.733030E+03,3.996404E+03,4.739716E-01,2.796844E-01,6.342770E+03,4.522371E+03,3.887600E-01,3.164937E-01,7.648779E+03,5.902598E+03,4.688078E-01,4.130876E-01,3.560905E+04,0.000000E+00,2.182544E+00,0.000000E+00,7.602129E+03,0.000000E+00,4.659484E-01,0.000000E+00,7.733030E+03,1.972569E+03,4.739716E-01,1.380484E-01,6.416775E+03,2.544179E+03,3.932960E-01,1.780519E-01,1.265240E+04,0.000000E+00,7.754888E-01,0.000000E+00,7.558855E+03,7.043268E+02,4.632961E-01,4.929124E-02 
14:15:00,3.085686E+04,0.000000E+00,1.891273E+00,0.000000E+00,7.558855E+03,0.000000E+00,4.632961E-01,0.000000E+00,6.342770E+03,3.607370E+03,3.887600E-01,2.524582E-01,7.648779E+03,4.546237E+03,4.688078E-01,3.181640E-01,6.416775E+03,7.136090E+02,3.932960E-01,4.994123E-02,7.602129E+03,0.000000E+00,4.659484E-01,0.000000E+00,7.733030E+03,4.475437E+03,4.739716E-01,3.132091E-01,6.342770E+03,4.605454E+03,3.887600E-01,3.223082E-01,7.648779E+03,5.966546E+03,4.688078E-01,4.175629E-01,3.560905E+04,0.000000E+00,2.182544E+00,0.000000E+00,7.602129E+03,0.000000E+00,4.659484E-01,0.000000E+00,7.733030E+03,2.024825E+03,4.739716E-01,1.417054E-01,6.416775E+03,2.995363E+03,3.932960E-01,2.096276E-01,1.265240E+04,0.000000E+00,7.754888E-01,0.000000E+00,7.558855E+03,7.349450E+02,4.632961E-01,5.143400E-02 
14:30:00,3.085686E+04,0.000000E+00,1.891273E+00,0.000000E+00,7.558855E+03,0.000000E+00,4.632961E-01,0.000000E+00,6.342770E+03,3.535884E+03,3.887600E-01,2.474554E-01,7.648779E+03,4.478330E+03,4.688078E-01,3.134115E-01,6.416775E+03,7.520873E+02,3.932960E-01,5.263410E-02,7.602129E+03,0.000000E+00,4.659484E-01,0.000000E+00,7.733030E+03,4.944987E+03,4.739716E-01,3.460701E-01,6.342770E+03,4.652072E+03,3.887600E-01,3.255707E-01,7.648779E+03,5.994738E+03,4.688078E-01,4.195359E-01,3.560905E+04,0.000000E+00,2.182544E+00,0.000000E+00,7.602129E+03,3.248008E+01,4.659484E-01,2.293869E-03,7.733030E+03,2.073788E+03,4.739716E-01,1.451320E-01,6.416775E+03,3.442176E+03,3.932960E-01,2.408974E-01,1.265240E+04,0.000000E+00,7.754889E-01,0.000000E+00,7.558855E+03,7.332289E+02,4.632961E-01,5.131391E-02 
14:45:00,3.085686E+04,0.000000E+00,1.891273E+00,0.000000E+00,7.558855E+03,0.000000E+00,4.632961E-01,0.000000E+00,6.342770E+03,3.463482E+03,3.887600E-01,2.423884E-01,7.648779E+03,4.412781E+03,4.688078E-01,3.088242E-01,6.416775E+03,7.867827E+02,3.932960E-01,5.506222E-02,7.602129E+03,0.000000E+00,4.659484E-01,0.000000E+00,7.733030E+03,5.403100E+03,4.739716E-01,3.781307E-01,6.342770E+03,4.659187E+03,3.887600E-01,3.260686E-01,7.648779E+03,5.984251E+03,4.688078E-01,4.188019E-01,3.560905E+04,0.000000E+00,2.182544E+00,0.000000E+00,7.602129E+03,2.576809E+02,4.659484E-01,1.805484E-02,7.733030E+03,2.118768E+03,4.739716E-01,1.482799E-01,6.416775E+03,3.882377E+03,3.932960E-01,2.717044E-01,1.265240E+04,0.000000E+00,7.754889E-01,0.000000E+00,7.558855E+03,6.970424E+02,4.632961E-01,4.878147E-02 
15:00:00,3.085686E+04,0.000000E+00,1.891273E+00,0.000000E+00,7.558855E+03,0.000000E+00,4.632961E-01,0.000000E+00,6.342770E+03,3.389135E+03,3.887600E-01,2.371853E-01,7.648779E+03,4.347954E+03,4.688078E-01,3.042873E-01,6.416775E+03,8.170447E+02,3.932960E-01,5.718008E-02,7.602129E+03,0.000000E+00,4.659484E-01,0.000000E+00,7.733030E+03,5.847020E+03,4.739716E-01,4.091980E-01,6.342770E+03,4.623914E+03,3.887600E-01,3.236001E-01,7.648779E+03,5.932249E+03,4.688078E-01,4.151627E-01,3.560905E+04,0.000000E+00,2.182544E+00,0.000000E+00,7.602129E+03,5.307173E+02,4.659484E-01,3.716276E-02,7.733030E+03,2.159086E+03,4.739716E-01,1.511016E-01,6.416775E+03,4.312951E+03,3.932960E-01,3.018377E-01,1.265240E+04,0.000000E+00,7.754889E-01,0.000000E+00,7.558855E+03,6.237900E+02,4.632961E-01,4.365501E-02 
15:15:00,3.085686E+04,0.000000E+00,1.891273E+00,0.000000E+00,7.558855E+03,0.000000E+00,4.632961E-01,0.000000E+00,6.342770E+03,3.311252E+03,3.887600E-01,2.317348E-01,7.648779E+03,4.281812E+03,4.688078E-01,2.996585E-01,6.416775E+03,8.420009E+02,3.932960E-01,5.892662E-02,7.602129E+03,0.000000E+00,4.659484E-01,0.000000E+00,7.733030E+03,6.272093E+03,4.739716E-01,4.389463E-01,6.342770E+03,4.543713E+03,3.887600E-01,3.179874E-01,7.648779E+03,5.836168E+03,4.688078E-01,4.084385E-01,3.560905E+04,0.000000E+00,2.182544E+00,0.000000E+00,7.602129E+03,8.931465E+02,4.659484E-01,6.252658E-02,7.733030E+03,2.193827E+03,4.739716E-01,1.535328E-01,6.416775E+03,4.728921E+03,3.932960E-01,3.309489E-01,1.265240E+04,0.000000E+00,7.754889E-01,0.000000E+00,7.558855E+03,5.097826E+02,4.632961E-01,3.567637E-02 
15:30:00,3.085686E+04,0.000000E+00,1.891273E+00,0.000000E+00,7.558855E+03,0.000000E+00,4.632961E-01,0.000000E+00,6.342770E+03,3.229638E+03,3.887600E-01,2.260231E-01,7.648779E+03,4.213657E+03,4.688078E-01,2.948887E-01,6.416775E+03,8.610523E+02,3.932960E-01,6.025991E-02,7.602129E+03,0.000000E+00,4.659484E-01,0.000000E+00,7.733030E+03,6.672662E+03,4.739716E-01,4.669798E-01,6.342770E+03,4.417886E+03,3.887600E-01,3.091814E-01,7.648779E+03,5.695225E+03,4.688078E-01,3.985748E-01,3.560905E+04,0.000000E+00,2.182544E+00,0.000000E+00,7.602129E+03,1.313513E+03,4.659484E-01,9.192405E-02,7.733030E+03,2.222304E+03,4.739716E-01,1.555258E-01,6.416775E+03,5.124371E+03,3.932960E-01,3.586241E-01,1.265240E+04,0.000000E+00,7.754889E-01,0.000000E+00,7.558855E+03,3.523761E+02,4.632961E-01,2.466051E-02 
15:45:00,3.085686E+04,0.000000E+00,1.891273E+00,0.000000E+00,7.558855E+03,0.000000E+00,4.632961E-01,0.000000E+00,6.342770E+03,3.143762E+03,3.887600E-01,2.200131E-01,7.648779E+03,4.142559E+03,4.688078E-01,2.899130E-01,6.416775E+03,8.736734E+02,3.932960E-01,6.114319E-02,7.602129E+03,0.000000E+00,4.659484E-01,0.000000E+00,7.733030E+03,7.043023E+03,4.739716E-01,4.928991E-01,6.342770E+03,4.248656E+03,3.887600E-01,2.973381E-01,7.648779E+03,5.511412E+03,4.688078E-01,3.857108E-01,3.560905E+04,0.000000E+00,2.182544E+00,0.000000E+00,7.602129E+03,1.612585E+03,4.659484E-01,1.128529E-01,7.733030E+03,2.243885E+03,4.739716E-01,1.570361E-01,6.416775E+03,5.493285E+03,3.932960E-01,3.844422E-01,1.265240E+04,0.000000E+00,7.754889E-01,0.000000E+00,7.558855E+03,2.026719E+02,4.632961E-01,1.418368E-02 
16:00:00,3.085686E+04,0.000000E+00,1.891273E+00,0.000000E+00,7.558855E+03,0.000000E+00,4.632961E-01,0.000000E+00,6.342770E+03,3.053134E+03,3.887600E-01,2.136706E-01,7.648779E+03,4.067678E+03,4.688078E-01,2.846725E-01,6.416775E+03,8.793989E+02,3.932960E-01,6.154388E-02,7.602129E+03,0.000000E+00,4.659484E-01,0.000000E+00,7.733030E+03,7.377812E+03,4.739716E-01,5.163290E-01,6.342770E+03,4.042943E+03,3.887600E-01,2.829414E-01,7.648779E+03,5.291493E+03,4.688078E-01,3.703200E-01,3.560905E+04,0.000000E+00,2.182544E+00,0.000000E+00,7.602129E+03,1.921379E+03,4.659484E-01,1.344629E-01,7.733030E+03,2.257976E+03,4.739716E-01,1.580223E-01,6.416775E+03,5.829954E+03,3.932960E-01,4.080037E-01,1.265240E+04,0.000000E+00,7.754889E-01,0.000000E+00,7.558855E+03,8.593305E+01,4.632961E-01,6.013902E-03 
16:15:00,3.085686E+04,0.000000E+00,1.891273E+00,0.000000E+00,7.558855E+03,0.000000E+00,4.632961E-01,0.000000E+00,6.342770E+03,2.958897E+03,3.887600E-01,2.070755E-01,7.648779E+03,3.989786E+03,4.688078E-01,2.792213E-01,6.416775E+03,8.789978E+02,3.932960E-01,6.151581E-02,7.602129E+03,0.000000E+00,4.659484E-01,0.000000E+00,7.733030E+03,7.673709E+03,4.739716E-01,5.370370E-01,6.342770E+03,3.816185E+03,3.887600E-01,2.670720E-01,7.648779E+03,5.050839E+03,4.688078E-01,3.534780E-01,3.560905E+04,0.000000E+00,2.182544E+00,0.000000E+00,7.602129E+03,2.182963E+03,4.659484E-01,1.527690E-01,7.733030E+03,2.265257E+03,4.739716E-01,1.585318E-01,6.416775E+03,6.130710E+03,3.932960E-01,4.290518E-01,1.265240E+04,0.000000E+00,7.754889E-01,0.000000E+00,7.558855E+03,1.494923E+01,4.632961E-01,1.046203E-03 
16:30:00,3.085686E+04,0.000000E+00,1.891273E+00,0.000000E+00,7.558855E+03,0.000000E+00,4.632961E-01,0.000000E+00,6.342770E+03,2.857783E+03,3.887600E-01,1.999991E-01,7.648779E+03,3.905548E+03,4.688078E-01,2.733260E-01,6.416775E+03,8.735231E+02,3.932960E-01,6.113267E-02,7.602129E+03,0.000000E+00,4.659484E-01,0.000000E+00,7.733030E+03,7.917676E+03,4.739716E-01,5.541109E-01,6.342770E+03,3.587649E+03,3.887600E-01,2.510781E-01,7.648779E+03,4.809044E+03,4.688078E-01,3.365562E-01,3.560905E+04,0.000000E+00,2.182544E+00,0.000000E+00,7.602129E+03,2.370142E+03,4.659484E-01,1.658683E-01,7.733030E+03,2.267109E+03,4.739716E-01,1.586614E-01,6.416775E+03,6.381322E+03,3.932960E-01,4.465906E-01,1.265240E+04,0.000000E+00,7.754889E-01,0.000000E+00,7.558855E+03,0.000000E+00,4.632961E-01,0.000000E+00 
16:45:00,3.085686E+04,0.000000E+00,1.891273E+00,0.000000E+00,7.558855E+03,0.000000E+00,4.632961E-01,0.000000E+00,6.342770E+03,2.750064E+03,3.887600E-01,1.924605E-01,7.648779E+03,3.814764E+03,4.688078E-01,2.669725E-01,6.416775E+03,8.725151E+02,3.932960E-01,6.106213E-02,7.602129E+03,0.000000E+00,4.659484E-01,0.000000E+00,7.733030E+03,8.107297E+03,4.739716E-01,5.673813E-01,6.342770E+03,3.374044E+03,3.887600E-01,2.361292E-01,7.648779E+03,4.583187E+03,4.688078E-01,3.207499E-01,3.560905E+04,0.000000E+00,2.182544E+00,0.000000E+00,7.602129E+03,2.489008E+03,4.659484E-01,1.741871E-01,7.733030E+03,2.275041E+03,4.739716E-01,1.592165E-01,6.416775E+03,6.579771E+03,3.932960E-01,4.604788E-01,1.265240E+04,0.000000E+00,7.754889E-01,0.000000E+00,7.558855E+03,0.000000E+00,4.632961E-01,0.000000E+00 
17:00:00,3.085686E+04,0.000000E+00,1.891273E+00,0.000000E+00,7.558855E+03,0.000000E+00,4.632961E-01,0.000000E+00,6.342770E+03,2.636253E+03,3.887600E-01,1.844956E-01,7.648779E+03,3.717560E+03,4.688078E-01,2.601698E-01,6.416775E+03,8.858113E+02,3.932960E-01,6.199265E-02,7.602129E+03,0.000000E+00,4.659484E-01,0.000000E+00,7.733030E+03,8.239988E+03,4.739716E-01,5.766675E-01,6.342770E+03,3.183441E+03,3.887600E-01,2.227900E-01,7.648779E+03,4.382030E+03,4.688078E-01,3.066721E-01,3.560905E+04,0.000000E+00,2.182544E+00,0.000000E+00,7.602129E+03,2.539331E+03,4.659484E-01,1.777092E-01,7.733030E+03,2.300735E+03,4.739716E-01,1.610147E-01,6.416775E+03,6.723471E+03,3.932960E-01,4.705356E-01,1.265240E+04,0.000000E+00,7.754889E-01,0.000000E+00,7.558855E+03,0.000000E+00,4.632961E-01,0.000000E+00 
17:15:00,3.085686E+04,0.000000E+00,1.891273E+00,0.000000E+00,7.558855E+03,0.000000E+00,4.632961E-01,0.000000E+00,6.342770E+03,2.516729E+03,3.887600E-01,1.761309E-01,7.648779E+03,3.614058E+03,4.688078E-01,2.529263E-01,6.416775E+03,9.198323E+02,3.932960E-01,6.437357E-02,7.602129E+03,0.000000E+00,4.659484E-01,0.000000E+00,7.733030E+03,8.311150E+03,4.739716E-01,5.816477E-01,6.342770E+03,3.014565E+03,3.887600E-01,2.109714E-01,7.648779E+03,4.205005E+03,4.688078E-01,2.942831E-01,3.560905E+04,0.000000E+00,2.182544E+00,0.000000E+00,7.602129E+03,2.518725E+03,4.659484E-01,1.762676E-01,7.733030E+03,2.351501E+03,4.739716E-01,1.645675E-01,6.416775E+03,6.807694E+03,3.932960E-01,4.764298E-01,1.265240E+04,0.000000E+00,7.754889E-01,0.000000E+00,7.558855E+03,0.000000E+00,4.632961E-01,0.000000E+00 
17:30:00,3.085686E+04,0.000000E+00,1.891273E+00,0.000000E+00,7.558855E+03,0.000000E+00,4.632961E-01,0.000000E+00,6.342770E+03,2.394060E+03,3.887600E-01,1.675460E-01,7.648779E+03,3.506445E+03,4.688078E-01,2.453951E-01,6.416775E+03,9.748045E+02,3.932960E-01,6.822075E-02,7.602129E+03,0.000000E+00,4.659484E-01,0.000000E+00,7.733030E+03,8.323970E+03,4.739716E-01,5.825449E-01,6.342770E+03,2.858952E+03,3.887600E-01,2.000810E-01,7.648779E+03,4.043862E+03,4.688078E-01,2.830057E-01,3.560905E+04,0.000000E+00,2.182544E+00,0.000000E+00,7.602129E+03,2.435260E+03,4.659484E-01,1.704268E-01,7.733030E+03,2.427135E+03,4.739716E-01,1.698607E-01,6.416775E+03,6.835977E+03,3.932960E-01,4.784092E-01,1.265240E+04,0.000000E+00,7.754889E-01,0.000000E+00,7.558855E+03,0.000000E+00,4.632961E-01,0.000000E+00 
17:45:00,3.085686E+04,0.000000E+00,1.891273E+00,0.000000E+00,7.558855E+03,0.000000E+00,4.632961E-01,0.000000E+00,6.342770E+03,2.268129E+03,3.887600E-01,1.587328E-01,7.648779E+03,3.394599E+03,4.688078E-01,2.375677E-01,6.416775E+03,1.038395E+03,3.932960E-01,7.267106E-02,7.602129E+03,0.000000E+00,4.659484E-01,0.000000E+00,7.733030E+03,8.270504E+03,4.739716E-01,5.788032E-01,6.342770E+03,2.707973E+03,3.887600E-01,1.895149E-01,7.648779E+03,3.890059E+03,4.688078E-01,2.722420E-01,3.560905E+04,0.000000E+00,2.182544E+00,0.000000E+00,7.602129E+03,2.284845E+03,4.659484E-01,1.599008E-01,7.733030E+03,2.512576E+03,4.739716E-01,1.758402E-01,6.416775E+03,6.799277E+03,3.932960E-01,4.758408E-01,1.265240E+04,0.000000E+00,7.754889E-01,0.000000E+00,7.558855E+03,0.000000E+00,4.632961E-01,0.000000E+00 
