Time,THERMAL ZONE 6:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 7:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 7:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 7:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 7:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 9:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 9:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 9:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 9:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4::Des Sens Cool Load [W],THERMAL ZONE 4:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4::Des Cool Mass Flow [kg/s],THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 8:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 10:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 10::Des Sens Cool Load [W],THERMAL ZONE 10:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 10::Des Cool Mass Flow [kg/s],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:SAN FRANCISCO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s] 
07:15:00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.153976E+02,1.236135E+02,4.384804E-02,8.658797E-03,2.009276E+02,0.000000E+00,1.231522E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00 
07:30:00,7.690667E+02,8.249496E+00,4.713751E-02,5.927950E-04,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.153976E+02,2.218320E+02,4.384804E-02,1.553252E-02,2.009276E+02,0.000000E+00,1.231522E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00 
07:45:00,7.690667E+02,5.375295E+01,4.713751E-02,3.777981E-03,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.153976E+02,3.318348E+02,4.384804E-02,2.322686E-02,2.009276E+02,0.000000E+00,1.231522E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00 
08:00:00,7.690667E+02,1.255360E+02,4.713751E-02,8.801551E-03,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.153976E+02,4.428813E+02,4.384804E-02,3.099465E-02,2.009276E+02,0.000000E+00,1.231522E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00 
08:15:00,7.690667E+02,2.105285E+02,4.713751E-02,1.474942E-02,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.153976E+02,5.446315E+02,4.384804E-02,3.811550E-02,2.009276E+02,0.000000E+00,1.231522E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00 
08:30:00,7.690667E+02,3.081975E+02,4.713751E-02,2.156896E-02,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.153976E+02,6.393460E+02,4.384804E-02,4.474401E-02,2.009276E+02,0.000000E+00,1.231522E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00 
08:45:00,7.690667E+02,3.849443E+02,4.713751E-02,2.693912E-02,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.153976E+02,7.261566E+02,4.384804E-02,5.081936E-02,2.009276E+02,0.000000E+00,1.231522E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00 
09:00:00,7.690667E+02,4.489650E+02,4.713751E-02,3.141946E-02,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.153976E+02,8.050482E+02,4.384804E-02,5.634051E-02,2.009276E+02,0.000000E+00,1.231522E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,0.000000E+00,4.384804E-02,0.000000E+00,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00 
09:15:00,7.690667E+02,5.085512E+02,4.713751E-02,3.558965E-02,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.153976E+02,8.741738E+02,4.384804E-02,6.117820E-02,2.009276E+02,0.000000E+00,1.231522E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,2.189169E+01,4.384804E-02,1.538529E-03,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00 
09:30:00,7.690667E+02,5.536899E+02,4.713751E-02,3.874879E-02,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.153976E+02,9.336097E+02,4.384804E-02,6.533777E-02,2.009276E+02,0.000000E+00,1.231522E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,5.989406E+01,4.384804E-02,4.198156E-03,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00 
09:45:00,7.690667E+02,5.867801E+02,4.713751E-02,4.106471E-02,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.153976E+02,9.835335E+02,4.384804E-02,6.883164E-02,2.009276E+02,0.000000E+00,1.231522E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,1.173131E+02,4.384804E-02,8.216570E-03,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00 
10:00:00,7.690667E+02,6.081441E+02,4.713751E-02,4.255998E-02,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00,7.690667E+02,0.000000E+00,4.713751E-02,0.000000E+00,7.153976E+02,1.023875E+03,4.384804E-02,7.165490E-02,2.009276E+02,0.000000E+00,1.231522E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,1.941286E+02,4.384804E-02,1.359243E-02,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00 
10:15:00,7.690667E+02,6.202681E+02,4.713751E-02,4.340857E-02,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00,7.690667E+02,4.422090E+00,4.713751E-02,3.129856E-04,7.153976E+02,1.056063E+03,4.384804E-02,7.390752E-02,2.009276E+02,0.000000E+00,1.231522E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,2.686407E+02,4.384804E-02,1.880063E-02,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00 
10:30:00,7.690667E+02,6.234893E+02,4.713751E-02,4.363409E-02,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00,7.690667E+02,3.883283E+01,4.713751E-02,2.721305E-03,7.153976E+02,1.080002E+03,4.384804E-02,7.558289E-02,2.009276E+02,0.000000E+00,1.231522E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,3.463865E+02,4.384804E-02,2.424152E-02,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00 
10:45:00,7.690667E+02,6.179606E+02,4.713751E-02,4.324721E-02,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00,7.690667E+02,8.234499E+01,4.713751E-02,5.766398E-03,7.153976E+02,1.095457E+03,4.384804E-02,7.666449E-02,2.009276E+02,0.000000E+00,1.231522E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,4.236062E+02,4.384804E-02,2.964567E-02,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00 
11:00:00,7.690667E+02,6.032692E+02,4.713751E-02,4.221908E-02,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00,7.690667E+02,1.442277E+02,4.713751E-02,1.009708E-02,7.153976E+02,1.101962E+03,4.384804E-02,7.711974E-02,2.009276E+02,0.000000E+00,1.231522E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,4.997206E+02,4.384804E-02,3.497246E-02,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00 
11:15:00,7.690667E+02,5.770749E+02,4.713751E-02,4.038592E-02,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00,7.690667E+02,2.202232E+02,4.713751E-02,1.541185E-02,7.153976E+02,1.097843E+03,4.384804E-02,7.683147E-02,2.009276E+02,0.000000E+00,1.231522E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,5.736164E+02,4.384804E-02,4.014399E-02,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,0.000000E+00,4.384904E-02,0.000000E+00 
11:30:00,7.690667E+02,5.352637E+02,4.713751E-02,3.745983E-02,7.154140E+02,8.282605E+00,4.384904E-02,5.799243E-04,7.690667E+02,2.824200E+02,4.713751E-02,1.976427E-02,7.153976E+02,1.079933E+03,4.384804E-02,7.557809E-02,2.009276E+02,0.000000E+00,1.231522E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,6.446521E+02,4.384804E-02,4.511535E-02,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,3.245089E+00,4.384904E-02,2.284036E-04 
11:45:00,7.690667E+02,4.742672E+02,4.713751E-02,3.319107E-02,7.154140E+02,1.687650E+01,4.384904E-02,1.181362E-03,7.690667E+02,3.500562E+02,4.713751E-02,2.449752E-02,7.153976E+02,1.044311E+03,4.384804E-02,7.308508E-02,2.009276E+02,0.000000E+00,1.231522E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,7.123086E+02,4.384804E-02,4.985022E-02,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,1.242311E+01,4.384904E-02,8.707296E-04 
12:00:00,7.690667E+02,3.992225E+02,4.713751E-02,2.793917E-02,7.154140E+02,2.941121E+01,4.384904E-02,2.058591E-03,7.690667E+02,4.120846E+02,4.713751E-02,2.883836E-02,7.153976E+02,9.892874E+02,4.384804E-02,6.923432E-02,2.009276E+02,0.000000E+00,1.231522E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,7.761053E+02,4.384804E-02,5.431498E-02,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,2.313454E+01,4.384904E-02,1.620359E-03 
12:15:00,7.690667E+02,3.208301E+02,4.713751E-02,2.245297E-02,7.154140E+02,4.523852E+01,4.384904E-02,3.166250E-03,7.690667E+02,4.663934E+02,4.713751E-02,3.263904E-02,7.153976E+02,9.217818E+02,4.384804E-02,6.451000E-02,2.009276E+02,3.455930E+00,1.231522E-02,2.419676E-04,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,8.356853E+02,4.384804E-02,5.848462E-02,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,3.853922E+01,4.384904E-02,2.698440E-03 
12:30:00,7.690667E+02,2.503633E+02,4.713751E-02,1.752143E-02,7.154140E+02,5.579431E+01,4.384904E-02,3.904713E-03,7.690667E+02,5.135043E+02,4.713751E-02,3.593608E-02,7.153976E+02,8.534939E+02,4.384804E-02,5.973094E-02,2.009276E+02,6.931776E+00,1.231522E-02,4.852217E-04,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,8.906902E+02,4.384804E-02,6.233408E-02,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,5.731550E+01,4.384904E-02,4.011181E-03 
12:45:00,7.690667E+02,1.976245E+02,4.713751E-02,1.383055E-02,7.154140E+02,6.887907E+01,4.384904E-02,4.820435E-03,7.690667E+02,5.534179E+02,4.713751E-02,3.872955E-02,7.153976E+02,7.941356E+02,4.384804E-02,5.557681E-02,2.009276E+02,1.217287E+01,1.231522E-02,8.520149E-04,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,9.408799E+02,4.384804E-02,6.584657E-02,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,8.314536E+01,4.384904E-02,5.818847E-03 
13:00:00,7.690667E+02,1.618880E+02,4.713751E-02,1.132957E-02,7.154140E+02,8.075789E+01,4.384904E-02,5.651762E-03,7.690667E+02,5.864802E+02,4.713751E-02,4.104358E-02,7.153976E+02,7.498608E+02,4.384804E-02,5.247828E-02,2.009276E+02,1.882875E+01,1.231522E-02,1.317820E-03,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,9.861875E+02,4.384804E-02,6.901737E-02,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,1.280233E+02,4.384904E-02,8.959588E-03 
13:15:00,7.690667E+02,1.379210E+02,4.713751E-02,9.652268E-03,7.154140E+02,9.193394E+01,4.384904E-02,6.433907E-03,7.690667E+02,6.132265E+02,4.713751E-02,4.291559E-02,7.153976E+02,7.186961E+02,4.384804E-02,5.029725E-02,2.009276E+02,2.338910E+01,1.231522E-02,1.636864E-03,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.153976E+02,1.026625E+03,4.384804E-02,7.184737E-02,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,1.920115E+02,4.384904E-02,1.343773E-02 
13:30:00,7.690667E+02,1.211025E+02,4.713751E-02,8.475237E-03,7.154140E+02,1.026122E+02,4.384904E-02,7.181217E-03,7.690667E+02,6.342948E+02,4.713751E-02,4.439021E-02,7.153976E+02,6.949157E+02,4.384804E-02,4.863300E-02,2.009276E+02,2.925650E+01,1.231522E-02,2.047487E-03,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,2.432996E+00,4.718369E-02,1.724621E-04,7.153976E+02,1.062285E+03,4.384804E-02,7.434296E-02,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,2.742670E+02,4.384904E-02,1.919431E-02 
13:45:00,7.690667E+02,1.076186E+02,4.713751E-02,7.531582E-03,7.154140E+02,1.131317E+02,4.384904E-02,7.917410E-03,7.690667E+02,6.501611E+02,4.713751E-02,4.550070E-02,7.153976E+02,6.753401E+02,4.384804E-02,4.726302E-02,2.009276E+02,3.483215E+01,1.231522E-02,2.437694E-03,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,5.147559E+01,4.718369E-02,3.604778E-03,7.153976E+02,1.093169E+03,4.384804E-02,7.650434E-02,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,3.684033E+02,4.384904E-02,2.578235E-02 
14:00:00,7.690667E+02,9.617529E+01,4.713751E-02,6.730734E-03,7.154140E+02,1.237016E+02,4.384904E-02,8.657137E-03,7.690667E+02,6.610413E+02,4.713751E-02,4.626218E-02,7.153976E+02,6.584398E+02,4.384804E-02,4.608026E-02,2.009276E+02,4.052205E+01,1.231522E-02,2.835896E-03,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,1.116167E+02,4.718369E-02,7.813573E-03,7.153976E+02,1.119130E+03,4.384804E-02,7.832125E-02,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,4.665294E+02,4.384904E-02,3.264961E-02 
14:15:00,7.690667E+02,8.594895E+01,4.713751E-02,6.015054E-03,7.154140E+02,1.342619E+02,4.384904E-02,9.396190E-03,7.690667E+02,6.667199E+02,4.713751E-02,4.665961E-02,7.153976E+02,6.431909E+02,4.384804E-02,4.501309E-02,2.009276E+02,4.641250E+01,1.231522E-02,3.248134E-03,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,2.000171E+02,4.718369E-02,1.399997E-02,7.153976E+02,1.139788E+03,4.384804E-02,7.976695E-02,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,5.648837E+02,4.384904E-02,3.953283E-02 
14:30:00,7.690667E+02,7.637492E+01,4.713751E-02,5.345024E-03,7.154140E+02,1.447869E+02,4.384904E-02,1.013277E-02,7.690667E+02,6.667989E+02,4.713751E-02,4.666516E-02,7.153976E+02,6.288932E+02,4.384804E-02,4.401248E-02,2.009276E+02,5.254361E+01,1.231522E-02,3.677214E-03,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,3.153568E+02,4.718369E-02,2.206937E-02,7.153976E+02,1.154753E+03,4.384804E-02,8.081424E-02,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,6.621003E+02,4.384904E-02,4.633644E-02 
14:45:00,7.690667E+02,6.712957E+01,4.713751E-02,4.697998E-03,7.154140E+02,1.549596E+02,4.384904E-02,1.084470E-02,7.690667E+02,6.606852E+02,4.713751E-02,4.623731E-02,7.153976E+02,6.150417E+02,4.384804E-02,4.304309E-02,2.009276E+02,5.875222E+01,1.231522E-02,4.111717E-03,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,4.099548E+02,4.718369E-02,2.868916E-02,7.153976E+02,1.163562E+03,4.384804E-02,8.143075E-02,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,7.577206E+02,4.384904E-02,5.302834E-02 
15:00:00,7.690667E+02,5.795765E+01,4.713751E-02,4.056109E-03,7.154140E+02,1.644942E+02,4.384904E-02,1.151196E-02,7.690667E+02,6.476415E+02,4.713751E-02,4.532449E-02,7.153976E+02,6.013288E+02,4.384804E-02,4.208341E-02,2.009276E+02,6.494576E+01,1.231522E-02,4.545166E-03,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,5.173565E+02,4.718369E-02,3.620522E-02,7.153976E+02,1.165675E+03,4.384804E-02,8.157860E-02,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,8.512828E+02,4.384904E-02,5.957620E-02 
15:15:00,7.690667E+02,4.858371E+01,4.713751E-02,3.400084E-03,7.154140E+02,1.731982E+02,4.384904E-02,1.212111E-02,7.690667E+02,6.268638E+02,4.713751E-02,4.387042E-02,7.153976E+02,5.874156E+02,4.384804E-02,4.110971E-02,2.009276E+02,7.103548E+01,1.231522E-02,4.971349E-03,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,6.177343E+02,4.718369E-02,4.322984E-02,7.153976E+02,1.160411E+03,4.384804E-02,8.121020E-02,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,9.419404E+02,4.384904E-02,6.592078E-02 
15:30:00,7.690667E+02,3.845072E+01,4.713751E-02,2.690936E-03,7.154140E+02,1.805402E+02,4.384904E-02,1.263493E-02,7.690667E+02,5.977504E+02,4.713751E-02,4.183296E-02,7.153976E+02,5.726664E+02,4.384804E-02,4.007750E-02,2.009276E+02,7.693948E+01,1.231522E-02,5.384534E-03,7.698200E+02,0.000000E+00,4.718369E-02,0.000000E+00,7.698200E+02,7.095214E+02,4.718369E-02,4.965346E-02,7.153976E+02,1.147135E+03,4.384804E-02,8.028114E-02,2.609054E+02,0.000000E+00,1.599137E-02,0.000000E+00,7.154140E+02,1.030171E+03,4.384904E-02,7.209553E-02 
