11:30:00,1.575839E+03,0.000000E+00,9.658607E-02,0.000000E+00,1.100974E+03,0.000000E+00,6.748075E-02,0.000000E+00,6.004879E+02,0.000000E+00,3.680501E-02,0.000000E+00,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.273164E+03,1.206480E+03,7.803457E-02,8.443433E-02,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.100968E+03,1.849969E+03,6.748034E-02,1.294682E-01,1.029316E+03,2.568945E+00,6.308868E-02,1.801209E-04,1.272387E+03,4.475520E+01,7.798693E-02,3.132199E-03,1.100974E+03,0.000000E+00,6.748075E-02,0.000000E+00,1.273164E+03,1.968335E+03,7.803457E-02,1.377520E-01,1.412282E+03,1.688443E+02,8.656138E-02,1.183577E-02,1.412282E+03,6.685394E+02,8.656138E-02,4.678685E-02,1.272387E+03,1.005853E+02,7.798693E-02,7.039363E-03,1.100968E+03,9.944309E+02,6.748034E-02,6.959428E-02 
11:45:00,1.575839E+03,0.000000E+00,9.658607E-02,0.000000E+00,1.100974E+03,0.000000E+00,6.748075E-02,0.000000E+00,6.004879E+02,0.000000E+00,3.680501E-02,0.000000E+00,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.273164E+03,1.314839E+03,7.803457E-02,9.201771E-02,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.100968E+03,1.789632E+03,6.748034E-02,1.252456E-01,1.029316E+03,1.612900E+01,6.308868E-02,1.129109E-03,1.272387E+03,6.936378E+01,7.798693E-02,4.854406E-03,1.100974E+03,0.000000E+00,6.748075E-02,0.000000E+00,1.273164E+03,1.899395E+03,7.803457E-02,1.329273E-01,1.412282E+03,2.729996E+02,8.656138E-02,1.912479E-02,1.412282E+03,5.671894E+02,8.656138E-02,3.969403E-02,1.272387E+03,1.236747E+02,7.798693E-02,8.655253E-03,1.100968E+03,1.109262E+03,6.748034E-02,7.763060E-02 
12:00:00,1.575839E+03,0.000000E+00,9.658607E-02,0.000000E+00,1.100974E+03,0.000000E+00,6.748075E-02,0.000000E+00,6.004879E+02,0.000000E+00,3.680501E-02,0.000000E+00,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.273164E+03,1.417201E+03,7.803457E-02,9.918146E-02,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.100968E+03,1.694995E+03,6.748034E-02,1.186226E-01,1.029316E+03,2.754158E+01,6.308868E-02,1.927807E-03,1.272387E+03,8.728234E+01,7.798693E-02,6.108370E-03,1.100974E+03,0.000000E+00,6.748075E-02,0.000000E+00,1.273164E+03,1.797523E+03,7.803457E-02,1.257979E-01,1.412282E+03,3.714126E+02,8.656138E-02,2.599286E-02,1.412282E+03,4.501510E+02,8.656138E-02,3.150325E-02,1.272387E+03,1.462768E+02,7.798693E-02,1.023704E-02,1.100968E+03,1.218571E+03,6.748034E-02,8.528053E-02 
12:15:00,1.575839E+03,0.000000E+00,9.658607E-02,0.000000E+00,1.100974E+03,1.288584E+01,6.748075E-02,9.018772E-04,6.004879E+02,0.000000E+00,3.680501E-02,0.000000E+00,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.273164E+03,1.513071E+03,7.803457E-02,1.058908E-01,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.100968E+03,1.578594E+03,6.748034E-02,1.104763E-01,1.029316E+03,4.377236E+01,6.308868E-02,3.063702E-03,1.272387E+03,1.079658E+02,7.798693E-02,7.555880E-03,1.100974E+03,0.000000E+00,6.748075E-02,0.000000E+00,1.273164E+03,1.674532E+03,7.803457E-02,1.171905E-01,1.412282E+03,4.518262E+02,8.656138E-02,3.161976E-02,1.412282E+03,3.213309E+02,8.656138E-02,2.248796E-02,1.272387E+03,1.683882E+02,7.798693E-02,1.178448E-02,1.100968E+03,1.321755E+03,6.748034E-02,9.250175E-02 
12:30:00,1.575839E+03,0.000000E+00,9.658607E-02,0.000000E+00,1.100974E+03,2.915723E+01,6.748075E-02,2.040616E-03,6.004879E+02,0.000000E+00,3.680501E-02,0.000000E+00,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.273164E+03,1.601900E+03,7.803457E-02,1.121074E-01,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.100968E+03,1.461339E+03,6.748034E-02,1.022704E-01,1.029316E+03,6.023942E+01,6.308868E-02,4.215798E-03,1.272387E+03,1.287608E+02,7.798693E-02,9.011202E-03,1.100974E+03,0.000000E+00,6.748075E-02,0.000000E+00,1.273164E+03,1.550579E+03,7.803457E-02,1.085158E-01,1.412282E+03,5.360491E+02,8.656138E-02,3.751378E-02,1.412282E+03,2.063216E+02,8.656138E-02,1.443919E-02,1.272387E+03,1.974749E+02,7.798693E-02,1.382009E-02,1.100968E+03,1.418173E+03,6.748034E-02,9.924946E-02 
12:45:00,1.575839E+03,0.000000E+00,9.658607E-02,0.000000E+00,1.100974E+03,6.222539E+01,6.748075E-02,4.354858E-03,6.004879E+02,0.000000E+00,3.680501E-02,0.000000E+00,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.273164E+03,1.683271E+03,7.803457E-02,1.178021E-01,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.100968E+03,1.360119E+03,6.748034E-02,9.518658E-02,1.029316E+03,6.834977E+01,6.308868E-02,4.783392E-03,1.272387E+03,1.482596E+02,7.798693E-02,1.037581E-02,1.100974E+03,0.000000E+00,6.748075E-02,0.000000E+00,1.273164E+03,1.442487E+03,7.803457E-02,1.009511E-01,1.412282E+03,6.061712E+02,8.656138E-02,4.242111E-02,1.412282E+03,1.186406E+02,8.656138E-02,8.302937E-03,1.272387E+03,2.457984E+02,7.798693E-02,1.720196E-02,1.100968E+03,1.507307E+03,6.748034E-02,1.054874E-01 
13:00:00,1.575839E+03,0.000000E+00,9.658607E-02,0.000000E+00,1.100974E+03,1.296252E+02,6.748075E-02,9.071766E-03,6.004879E+02,0.000000E+00,3.680501E-02,0.000000E+00,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.273164E+03,1.756928E+03,7.803457E-02,1.229569E-01,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.100968E+03,1.285236E+03,6.748034E-02,8.994600E-02,1.029316E+03,8.122087E+01,6.308868E-02,5.684163E-03,1.272387E+03,1.669861E+02,7.798693E-02,1.168636E-02,1.100974E+03,6.102514E+00,6.748075E-02,4.273016E-04,1.273164E+03,1.360733E+03,7.803457E-02,9.522961E-02,1.412282E+03,6.651309E+02,8.656138E-02,4.654740E-02,1.412282E+03,5.389409E+01,8.656138E-02,3.771722E-03,1.272387E+03,3.236729E+02,7.798693E-02,2.265193E-02,1.100968E+03,1.588802E+03,6.748034E-02,1.111908E-01 
13:15:00,1.575839E+03,0.000000E+00,9.658607E-02,0.000000E+00,1.100974E+03,2.222398E+02,6.748075E-02,1.555324E-02,6.004879E+02,0.000000E+00,3.680501E-02,0.000000E+00,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.273164E+03,1.822645E+03,7.803457E-02,1.275560E-01,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.100968E+03,1.232494E+03,6.748034E-02,8.625492E-02,1.029316E+03,9.192448E+01,6.308868E-02,6.433245E-03,1.272387E+03,1.849870E+02,7.798693E-02,1.294613E-02,1.100974E+03,1.509257E+01,6.748075E-02,1.056462E-03,1.273164E+03,1.302002E+03,7.803457E-02,9.111937E-02,1.412282E+03,7.131595E+02,8.656138E-02,4.990880E-02,1.412282E+03,2.192576E+01,8.656138E-02,1.534452E-03,1.272387E+03,4.360301E+02,7.798693E-02,3.051514E-02,1.100968E+03,1.662328E+03,6.748034E-02,1.163364E-01 
13:30:00,1.575839E+03,0.000000E+00,9.658607E-02,0.000000E+00,1.100974E+03,3.515820E+02,6.748075E-02,2.460512E-02,6.004879E+02,0.000000E+00,3.680501E-02,0.000000E+00,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.273164E+03,1.880315E+03,7.803457E-02,1.315920E-01,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.100968E+03,1.191242E+03,6.748034E-02,8.336792E-02,1.029316E+03,1.021331E+02,6.308868E-02,7.147684E-03,1.272387E+03,2.025080E+02,7.798693E-02,1.417232E-02,1.100974E+03,2.851483E+01,6.748075E-02,1.995806E-03,1.273164E+03,1.256414E+03,7.803457E-02,8.792889E-02,1.412282E+03,7.507089E+02,8.656138E-02,5.253687E-02,1.412282E+03,6.410618E+00,8.656138E-02,4.486408E-04,1.272387E+03,5.770499E+02,7.798693E-02,4.038427E-02,1.100968E+03,1.727679E+03,6.748034E-02,1.209099E-01 
13:45:00,1.575839E+03,0.000000E+00,9.658607E-02,0.000000E+00,1.100974E+03,5.044004E+02,6.748075E-02,3.529997E-02,6.004879E+02,0.000000E+00,3.680501E-02,0.000000E+00,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.273164E+03,1.929758E+03,7.803457E-02,1.350522E-01,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.100968E+03,1.155868E+03,6.748034E-02,8.089228E-02,1.029316E+03,1.126484E+02,6.308868E-02,7.883585E-03,1.272387E+03,2.196995E+02,7.798693E-02,1.537545E-02,1.100974E+03,4.581176E+01,6.748075E-02,3.206314E-03,1.273164E+03,1.218468E+03,7.803457E-02,8.527329E-02,1.412282E+03,7.781840E+02,8.656138E-02,5.445987E-02,1.412282E+03,0.000000E+00,8.656138E-02,0.000000E+00,1.272387E+03,7.343403E+02,7.798693E-02,5.139209E-02,1.100968E+03,1.784575E+03,6.748034E-02,1.248917E-01 
14:00:00,1.575839E+03,0.000000E+00,9.658607E-02,0.000000E+00,1.100974E+03,6.629377E+02,6.748075E-02,4.639505E-02,6.004879E+02,0.000000E+00,3.680501E-02,0.000000E+00,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.273164E+03,1.970654E+03,7.803457E-02,1.379143E-01,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.100968E+03,1.123946E+03,6.748034E-02,7.865823E-02,1.029316E+03,1.237592E+02,6.308868E-02,8.661166E-03,1.272387E+03,2.366138E+02,7.798693E-02,1.655918E-02,1.100974E+03,6.072271E+01,6.748075E-02,4.249619E-03,1.273164E+03,1.185504E+03,7.803457E-02,8.296636E-02,1.412282E+03,7.958282E+02,8.656138E-02,5.569478E-02,1.412282E+03,0.000000E+00,8.656138E-02,0.000000E+00,1.272387E+03,8.971213E+02,7.798693E-02,6.278416E-02,1.100968E+03,1.832603E+03,6.748034E-02,1.282529E-01 
14:15:00,1.575839E+03,0.000000E+00,9.658607E-02,0.000000E+00,1.100974E+03,8.228547E+02,6.748075E-02,5.758669E-02,6.004879E+02,0.000000E+00,3.680501E-02,0.000000E+00,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.273164E+03,2.002373E+03,7.803457E-02,1.401341E-01,1.413593E+03,5.612682E+01,8.664173E-02,3.969942E-03,1.100968E+03,1.093972E+03,6.748034E-02,7.656059E-02,1.029316E+03,1.356486E+02,6.308868E-02,9.493238E-03,1.272387E+03,2.530450E+02,7.798693E-02,1.770911E-02,1.100974E+03,7.599002E+01,6.748075E-02,5.318086E-03,1.273164E+03,1.155741E+03,7.803457E-02,8.088340E-02,1.412282E+03,8.034663E+02,8.656138E-02,5.622937E-02,1.412282E+03,0.000000E+00,8.656138E-02,0.000000E+00,1.272387E+03,1.059568E+03,7.798693E-02,7.415281E-02,1.100968E+03,1.871046E+03,6.748034E-02,1.309433E-01 
14:30:00,1.575839E+03,0.000000E+00,9.658607E-02,0.000000E+00,1.100974E+03,9.820495E+02,6.748075E-02,6.872778E-02,6.004879E+02,0.000000E+00,3.680501E-02,0.000000E+00,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.273164E+03,2.024328E+03,7.803457E-02,1.416706E-01,1.413593E+03,1.772723E+02,8.664173E-02,1.244810E-02,1.100968E+03,1.064883E+03,6.748034E-02,7.452479E-02,1.029316E+03,1.488012E+02,6.308868E-02,1.041371E-02,1.272387E+03,2.687308E+02,7.798693E-02,1.880687E-02,1.100974E+03,8.981793E+01,6.748075E-02,6.285819E-03,1.273164E+03,1.127952E+03,7.803457E-02,7.893863E-02,1.412282E+03,8.008522E+02,8.656138E-02,5.604646E-02,1.412282E+03,0.000000E+00,8.656138E-02,0.000000E+00,1.272387E+03,1.219854E+03,7.798693E-02,8.537032E-02,1.100968E+03,1.899244E+03,6.748034E-02,1.329168E-01 
14:45:00,1.575839E+03,0.000000E+00,9.658607E-02,0.000000E+00,1.100974E+03,1.139971E+03,6.748075E-02,7.977975E-02,6.004879E+02,0.000000E+00,3.680501E-02,0.000000E+00,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.273164E+03,2.035813E+03,7.803457E-02,1.424744E-01,1.413593E+03,3.032725E+02,8.664173E-02,2.126577E-02,1.100968E+03,1.036141E+03,6.748034E-02,7.251333E-02,1.029316E+03,1.626568E+02,6.308868E-02,1.138337E-02,1.272387E+03,2.834193E+02,7.798693E-02,1.983483E-02,1.100974E+03,1.024728E+02,6.748075E-02,7.171457E-03,1.273164E+03,1.101255E+03,7.803457E-02,7.707027E-02,1.412282E+03,7.875458E+02,8.656138E-02,5.511521E-02,1.412282E+03,0.000000E+00,8.656138E-02,0.000000E+00,1.272387E+03,1.377502E+03,7.798693E-02,9.640311E-02,1.100968E+03,1.916438E+03,6.748034E-02,1.341201E-01 
15:00:00,1.575839E+03,0.000000E+00,9.658607E-02,0.000000E+00,1.100974E+03,1.295965E+03,6.748075E-02,9.069686E-02,6.004879E+02,0.000000E+00,3.680501E-02,0.000000E+00,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.273164E+03,2.035975E+03,7.803457E-02,1.424857E-01,1.413593E+03,4.800941E+02,8.664173E-02,3.364001E-02,1.100968E+03,1.007332E+03,6.748034E-02,7.049713E-02,1.029316E+03,1.769416E+02,6.308868E-02,1.238308E-02,1.272387E+03,2.968734E+02,7.798693E-02,2.077640E-02,1.100974E+03,1.137947E+02,6.748075E-02,7.963809E-03,1.273164E+03,1.075125E+03,7.803457E-02,7.524158E-02,1.412282E+03,7.628624E+02,8.656138E-02,5.338779E-02,1.412282E+03,0.000000E+00,8.656138E-02,0.000000E+00,1.272387E+03,1.531903E+03,7.798693E-02,1.072087E-01,1.100968E+03,1.921736E+03,6.748034E-02,1.344908E-01 
15:15:00,1.575839E+03,0.000000E+00,9.658607E-02,0.000000E+00,1.100974E+03,1.448628E+03,6.748075E-02,1.013809E-01,6.004879E+02,0.000000E+00,3.680501E-02,0.000000E+00,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.273164E+03,2.023704E+03,7.803457E-02,1.416269E-01,1.413593E+03,6.380778E+02,8.664173E-02,4.465377E-02,1.100968E+03,9.780006E+02,6.748034E-02,6.844442E-02,1.029316E+03,1.913229E+02,6.308868E-02,1.338955E-02,1.272387E+03,3.088442E+02,7.798693E-02,2.161416E-02,1.100974E+03,1.236222E+02,6.748075E-02,8.651576E-03,1.273164E+03,1.048974E+03,7.803457E-02,7.341144E-02,1.412282E+03,7.259266E+02,8.656138E-02,5.080292E-02,1.412282E+03,0.000000E+00,8.656138E-02,0.000000E+00,1.272387E+03,1.681758E+03,7.798693E-02,1.176962E-01,1.100968E+03,1.913995E+03,6.748034E-02,1.339491E-01 
15:30:00,1.575839E+03,0.000000E+00,9.658607E-02,0.000000E+00,1.100974E+03,1.599050E+03,6.748075E-02,1.119080E-01,6.004879E+02,0.000000E+00,3.680501E-02,0.000000E+00,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.273164E+03,1.997949E+03,7.803457E-02,1.398245E-01,1.413593E+03,7.675973E+02,8.664173E-02,5.371745E-02,1.100968E+03,9.471814E+02,6.748034E-02,6.628757E-02,1.029316E+03,2.059305E+02,6.308868E-02,1.441184E-02,1.272387E+03,3.185108E+02,7.798693E-02,2.229067E-02,1.100974E+03,1.312281E+02,6.748075E-02,9.183865E-03,1.273164E+03,1.021727E+03,7.803457E-02,7.150459E-02,1.412282E+03,6.762146E+02,8.656138E-02,4.732393E-02,1.412282E+03,0.000000E+00,8.656138E-02,0.000000E+00,1.272387E+03,1.827982E+03,7.798693E-02,1.279296E-01,1.100968E+03,1.892170E+03,6.748034E-02,1.324217E-01 
15:45:00,1.575839E+03,0.000000E+00,9.658607E-02,0.000000E+00,1.100974E+03,1.744791E+03,6.748075E-02,1.221075E-01,6.004879E+02,0.000000E+00,3.680501E-02,0.000000E+00,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.273164E+03,1.957228E+03,7.803457E-02,1.369747E-01,1.413593E+03,9.236217E+02,8.664173E-02,6.463628E-02,1.100968E+03,9.148609E+02,6.748034E-02,6.402565E-02,1.029316E+03,2.207164E+02,6.308868E-02,1.544662E-02,1.272387E+03,3.258086E+02,7.798693E-02,2.280140E-02,1.100974E+03,1.366025E+02,6.748075E-02,9.559985E-03,1.273164E+03,9.933303E+02,7.803457E-02,6.951725E-02,1.412282E+03,6.133440E+02,8.656138E-02,4.292408E-02,1.412282E+03,0.000000E+00,8.656138E-02,0.000000E+00,1.272387E+03,1.968479E+03,7.798693E-02,1.377621E-01,1.100968E+03,1.854739E+03,6.748034E-02,1.298021E-01 
16:00:00,1.575839E+03,0.000000E+00,9.658607E-02,0.000000E+00,1.100974E+03,1.883212E+03,6.748075E-02,1.317947E-01,6.004879E+02,0.000000E+00,3.680501E-02,0.000000E+00,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.273164E+03,1.900197E+03,7.803457E-02,1.329834E-01,1.413593E+03,1.054557E+03,8.664173E-02,7.379943E-02,1.100968E+03,8.811557E+02,6.748034E-02,6.166682E-02,1.029316E+03,2.355923E+02,6.308868E-02,1.648770E-02,1.272387E+03,3.307919E+02,7.798693E-02,2.315015E-02,1.100974E+03,1.398234E+02,6.748075E-02,9.785403E-03,1.273164E+03,9.637016E+02,7.803457E-02,6.744372E-02,1.412282E+03,5.391278E+02,8.656138E-02,3.773020E-02,1.412282E+03,0.000000E+00,8.656138E-02,0.000000E+00,1.272387E+03,2.100933E+03,7.798693E-02,1.470317E-01,1.100968E+03,1.800350E+03,6.748034E-02,1.259958E-01 
16:15:00,1.575839E+03,0.000000E+00,9.658607E-02,0.000000E+00,1.100974E+03,2.012798E+03,6.748075E-02,1.408637E-01,6.004879E+02,0.000000E+00,3.680501E-02,0.000000E+00,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.273164E+03,1.826516E+03,7.803457E-02,1.278269E-01,1.413593E+03,1.168671E+03,8.664173E-02,8.178561E-02,1.100968E+03,8.463591E+02,6.748034E-02,5.923162E-02,1.029316E+03,2.505007E+02,6.308868E-02,1.753104E-02,1.272387E+03,3.337363E+02,7.798693E-02,2.335621E-02,1.100974E+03,1.410561E+02,6.748075E-02,9.871666E-03,1.273164E+03,9.330492E+02,7.803457E-02,6.529854E-02,1.412282E+03,4.590037E+02,8.656138E-02,3.212285E-02,1.412282E+03,0.000000E+00,8.656138E-02,0.000000E+00,1.272387E+03,2.223969E+03,7.798693E-02,1.556423E-01,1.100968E+03,1.728725E+03,6.748034E-02,1.209831E-01 
16:30:00,1.575839E+03,0.000000E+00,9.658607E-02,0.000000E+00,1.100974E+03,2.128544E+03,6.748075E-02,1.489641E-01,6.004879E+02,0.000000E+00,3.680501E-02,0.000000E+00,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.273164E+03,1.736576E+03,7.803457E-02,1.215326E-01,1.413593E+03,1.260910E+03,8.664173E-02,8.824115E-02,1.100968E+03,8.113389E+02,6.748034E-02,5.678076E-02,1.029316E+03,2.649274E+02,6.308868E-02,1.854068E-02,1.272387E+03,3.351408E+02,7.798693E-02,2.345450E-02,1.100974E+03,1.408739E+02,6.748075E-02,9.858919E-03,1.273164E+03,9.020871E+02,7.803457E-02,6.313169E-02,1.412282E+03,3.690314E+02,8.656138E-02,2.582626E-02,1.412282E+03,0.000000E+00,8.656138E-02,0.000000E+00,1.272387E+03,2.333009E+03,7.798693E-02,1.632733E-01,1.100968E+03,1.640319E+03,6.748034E-02,1.147961E-01 
16:45:00,1.575839E+03,0.000000E+00,9.658607E-02,0.000000E+00,1.100974E+03,2.228773E+03,6.748075E-02,1.559785E-01,6.004879E+02,0.000000E+00,3.680501E-02,0.000000E+00,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.273164E+03,1.633205E+03,7.803457E-02,1.142983E-01,1.413593E+03,1.330083E+03,8.664173E-02,9.308261E-02,1.100968E+03,7.758313E+02,6.748034E-02,5.429580E-02,1.029316E+03,2.785506E+02,6.308868E-02,1.949409E-02,1.272387E+03,3.348015E+02,7.798693E-02,2.343076E-02,1.100974E+03,1.391591E+02,6.748075E-02,9.738912E-03,1.273164E+03,8.705799E+02,7.803457E-02,6.092669E-02,1.412282E+03,2.715311E+02,8.656138E-02,1.900281E-02,1.412282E+03,0.000000E+00,8.656138E-02,0.000000E+00,1.272387E+03,2.426302E+03,7.798693E-02,1.698024E-01,1.100968E+03,1.538119E+03,6.748034E-02,1.076437E-01 
17:00:00,1.575839E+03,0.000000E+00,9.658607E-02,0.000000E+00,1.100974E+03,2.313287E+03,6.748075E-02,1.618931E-01,6.004879E+02,0.000000E+00,3.680501E-02,0.000000E+00,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.273164E+03,1.521579E+03,7.803457E-02,1.064863E-01,1.413593E+03,1.376748E+03,8.664173E-02,9.634886E-02,1.100968E+03,7.387902E+02,6.748034E-02,5.170351E-02,1.029316E+03,2.911212E+02,6.308868E-02,2.037383E-02,1.272387E+03,3.318350E+02,7.798693E-02,2.322315E-02,1.100974E+03,1.352057E+02,6.748075E-02,9.462236E-03,1.273164E+03,8.375420E+02,7.803457E-02,5.861456E-02,1.412282E+03,1.708506E+02,8.656138E-02,1.195680E-02,1.412282E+03,0.000000E+00,8.656138E-02,0.000000E+00,1.272387E+03,2.503437E+03,7.798693E-02,1.752006E-01,1.100968E+03,1.427430E+03,6.748034E-02,9.989729E-02 
17:15:00,1.575839E+03,0.000000E+00,9.658607E-02,0.000000E+00,1.100974E+03,2.378615E+03,6.748075E-02,1.664650E-01,6.004879E+02,0.000000E+00,3.680501E-02,0.000000E+00,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.273164E+03,1.411050E+03,7.803457E-02,9.875099E-02,1.413593E+03,1.397053E+03,8.664173E-02,9.777025E-02,1.100968E+03,7.004941E+02,6.748034E-02,4.902340E-02,1.029316E+03,3.024365E+02,6.308868E-02,2.116572E-02,1.272387E+03,3.269636E+02,7.798693E-02,2.288223E-02,1.100974E+03,1.296760E+02,6.748075E-02,9.075242E-03,1.273164E+03,8.030367E+02,7.803457E-02,5.619974E-02,1.412282E+03,8.732925E+01,8.656138E-02,6.111647E-03,1.412282E+03,0.000000E+00,8.656138E-02,0.000000E+00,1.272387E+03,2.561204E+03,7.798693E-02,1.792433E-01,1.100968E+03,1.317932E+03,6.748034E-02,9.223422E-02 
17:30:00,1.575839E+03,0.000000E+00,9.658607E-02,0.000000E+00,1.100974E+03,2.420438E+03,6.748075E-02,1.693920E-01,6.004879E+02,0.000000E+00,3.680501E-02,0.000000E+00,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.273164E+03,1.308940E+03,7.803457E-02,9.160493E-02,1.413593E+03,1.386546E+03,8.664173E-02,9.703529E-02,1.100968E+03,6.609932E+02,6.748034E-02,4.625896E-02,1.029316E+03,3.123728E+02,6.308868E-02,2.186110E-02,1.272387E+03,3.236655E+02,7.798693E-02,2.265142E-02,1.100974E+03,1.246333E+02,6.748075E-02,8.722334E-03,1.273164E+03,7.673756E+02,7.803457E-02,5.370404E-02,1.412282E+03,3.110484E+01,8.656138E-02,2.176841E-03,1.412282E+03,0.000000E+00,8.656138E-02,0.000000E+00,1.272387E+03,2.595565E+03,7.798693E-02,1.816481E-01,1.100968E+03,1.217037E+03,6.748034E-02,8.517315E-02 
17:45:00,1.575839E+03,0.000000E+00,9.658607E-02,0.000000E+00,1.100974E+03,2.434184E+03,6.748075E-02,1.703540E-01,6.004879E+02,0.000000E+00,3.680501E-02,0.000000E+00,1.413593E+03,0.000000E+00,8.664173E-02,0.000000E+00,1.273164E+03,1.218851E+03,7.803457E-02,8.530007E-02,1.413593E+03,1.340977E+03,8.664173E-02,9.384646E-02,1.100968E+03,6.201946E+02,6.748034E-02,4.340372E-02,1.029316E+03,3.209005E+02,6.308868E-02,2.245791E-02,1.272387E+03,3.252896E+02,7.798693E-02,2.276507E-02,1.100974E+03,1.237378E+02,6.748075E-02,8.659667E-03,1.273164E+03,7.304393E+02,7.803457E-02,5.111908E-02,1.412282E+03,3.029534E+00,8.656138E-02,2.120189E-04,1.412282E+03,0.000000E+00,8.656138E-02,0.000000E+00,1.272387E+03,2.602109E+03,7.798693E-02,1.821061E-01,1.100968E+03,1.128163E+03,6.748034E-02,7.895337E-02 
